BusinessEntityID,PhoneNumber,PhoneNumberTypeID,ModifiedDate
18569,1 (11) 500 555-0113,1,12/29/2013
18570,1 (11) 500 555-0179,2,1/4/2012
18571,272-555-0172,2,8/11/2013
18572,1 (11) 500 555-0153,1,11/17/2013
18573,1 (11) 500 555-0186,1,7/13/2013
18574,1 (11) 500 555-0190,2,12/14/2012
18575,777-555-0150,2,9/6/2013
18576,139-555-0176,1,9/4/2013
18577,604-555-0191,2,4/5/2013
18578,1 (11) 500 555-0180,2,7/20/2012
18579,1 (11) 500 555-0196,1,6/21/2013
18580,125-555-0145,1,3/22/2012
18581,259-555-0179,2,5/6/2012
18582,1 (11) 500 555-0157,2,2/1/2013
18583,489-555-0170,1,4/13/2014
18584,659-555-0186,2,9/15/2012
18585,1 (11) 500 555-0138,2,9/24/2012
18586,146-555-0164,2,11/17/2013
18587,1 (11) 500 555-0157,1,11/17/2013
18588,316-555-0133,2,12/31/2013
18589,235-555-0118,1,10/8/2011
18590,1 (11) 500 555-0145,1,9/13/2012
18591,1 (11) 500 555-0144,2,5/1/2012
18592,1 (11) 500 555-0178,2,10/19/2012
18593,936-555-0175,1,8/25/2012
18594,1 (11) 500 555-0172,2,3/16/2012
18595,150-555-0152,2,8/30/2012
18596,101-555-0119,1,6/2/2012
18597,140-555-0110,2,11/26/2013
18598,541-555-0177,1,7/23/2013
18599,128-555-0181,1,10/2/2013
18600,1 (11) 500 555-0123,1,10/9/2012
18601,1 (11) 500 555-0182,1,6/24/2012
18602,980-555-0121,1,3/14/2014
18603,1 (11) 500 555-0122,1,3/16/2013
18604,399-555-0164,1,8/18/2013
18605,730-555-0118,1,3/7/2014
18606,1 (11) 500 555-0171,1,2/10/2012
18607,148-555-0127,2,1/11/2014
18608,289-555-0172,1,10/17/2013
18609,1 (11) 500 555-0112,1,1/2/2014
18610,818-555-0181,1,10/2/2012
18611,1 (11) 500 555-0162,2,3/14/2014
18612,1 (11) 500 555-0169,1,11/9/2013
18613,1 (11) 500 555-0111,1,8/8/2012
18614,685-555-0172,2,8/11/2013
18615,1 (11) 500 555-0115,1,1/31/2014
18616,1 (11) 500 555-0181,2,2/17/2012
18617,1 (11) 500 555-0136,1,1/15/2012
18618,1 (11) 500 555-0171,2,8/13/2013
18619,148-555-0116,2,11/12/2011
18620,1 (11) 500 555-0179,2,7/16/2013
18621,1 (11) 500 555-0138,1,12/1/2013
18622,1 (11) 500 555-0183,1,3/1/2014
18623,970-555-0173,2,3/12/2013
18624,477-555-0199,2,11/24/2013
18625,1 (11) 500 555-0125,2,8/16/2012
18626,1 (11) 500 555-0177,1,7/23/2012
18627,651-555-0159,1,12/10/2013
18628,1 (11) 500 555-0114,1,1/30/2014
18629,1 (11) 500 555-0173,1,6/19/2014
18630,161-555-0119,2,4/15/2014
18631,192-555-0173,2,11/3/2013
18632,587-555-0118,1,8/6/2013
18633,783-555-0177,2,2/16/2014
18634,826-555-0171,1,5/29/2012
18635,1 (11) 500 555-0171,1,9/2/2013
18636,1 (11) 500 555-0154,2,9/8/2013
18637,935-555-0186,2,11/21/2013
18638,567-555-0141,1,3/9/2014
18639,828-555-0125,2,2/1/2014
18640,1 (11) 500 555-0181,1,3/10/2013
18641,711-555-0186,1,1/19/2013
18642,1 (11) 500 555-0115,1,9/19/2011
18643,1 (11) 500 555-0114,1,7/10/2011
18644,569-555-0131,2,7/19/2013
18645,1 (11) 500 555-0197,1,12/14/2012
18646,843-555-0171,2,3/19/2014
18647,1 (11) 500 555-0152,1,10/19/2013
18648,243-555-0142,2,12/6/2013
18649,1 (11) 500 555-0140,2,3/26/2014
18650,1 (11) 500 555-0116,1,1/20/2014
18651,140-555-0128,2,9/4/2013
18652,1 (11) 500 555-0148,2,5/12/2013
18653,736-555-0116,2,11/16/2013
18654,1 (11) 500 555-0115,2,3/18/2014
18655,1 (11) 500 555-0155,2,5/31/2014
18656,1 (11) 500 555-0186,2,2/25/2013
18657,998-555-0153,1,4/25/2014
18658,1 (11) 500 555-0160,1,10/20/2013
18659,585-555-0127,1,5/14/2014
18660,458-555-0140,2,8/10/2013
18661,410-555-0119,2,10/18/2013
18662,707-555-0112,1,7/4/2013
18663,130-555-0198,2,7/17/2013
18664,1 (11) 500 555-0117,2,9/7/2013
18665,1 (11) 500 555-0186,2,11/18/2011
18666,269-555-0153,1,11/12/2011
18667,1 (11) 500 555-0116,1,10/23/2013
18668,217-555-0147,1,7/10/2013
18669,623-555-0156,1,3/1/2013
18670,852-555-0198,2,7/9/2013
18671,949-555-0191,2,11/10/2013
18672,478-555-0188,1,10/8/2013
18673,1 (11) 500 555-0152,1,1/9/2014
18674,1 (11) 500 555-0117,1,2/12/2014
18675,769-555-0172,2,4/29/2014
18676,370-555-0144,1,5/11/2014
18677,1 (11) 500 555-0157,2,6/18/2013
18678,1 (11) 500 555-0183,1,12/9/2013
18679,1 (11) 500 555-0163,2,10/16/2013
18680,1 (11) 500 555-0178,1,12/25/2013
18681,1 (11) 500 555-0116,2,3/21/2013
18682,588-555-0115,2,6/12/2014
18683,629-555-0119,2,9/23/2013
18684,1 (11) 500 555-0184,1,10/15/2012
18685,1 (11) 500 555-0177,2,12/19/2013
18686,1 (11) 500 555-0157,2,8/23/2011
18687,1 (11) 500 555-0124,2,1/4/2012
18688,1 (11) 500 555-0155,1,6/10/2014
18689,1 (11) 500 555-0168,1,7/25/2012
18690,1 (11) 500 555-0124,1,5/3/2013
18691,927-555-0155,1,9/23/2013
18692,1 (11) 500 555-0124,1,5/11/2013
18693,1 (11) 500 555-0168,2,4/19/2013
18694,297-555-0139,2,4/17/2014
18695,1 (11) 500 555-0171,2,8/26/2013
18696,983-555-0167,2,9/22/2013
18697,518-555-0167,1,7/9/2013
18698,1 (11) 500 555-0186,1,8/7/2012
18699,1 (11) 500 555-0113,1,6/2/2012
18700,1 (11) 500 555-0149,2,2/14/2012
18701,1 (11) 500 555-0145,1,4/3/2014
18702,1 (11) 500 555-0133,1,9/29/2013
18703,983-555-0120,1,7/29/2013
18704,368-555-0182,2,8/25/2013
18705,1 (11) 500 555-0160,1,6/7/2013
18706,181-555-0162,2,4/18/2013
18707,218-555-0143,2,12/8/2013
18708,815-555-0188,1,3/21/2013
18709,128-555-0173,2,9/4/2013
18710,1 (11) 500 555-0175,2,10/30/2011
18711,1 (11) 500 555-0134,2,5/6/2013
18712,324-555-0135,1,5/17/2014
18713,1 (11) 500 555-0178,2,8/23/2013
18714,821-555-0113,1,1/22/2014
18715,1 (11) 500 555-0184,2,1/30/2012
18716,1 (11) 500 555-0141,2,2/6/2014
18717,134-555-0133,1,11/22/2013
18718,1 (11) 500 555-0193,2,11/16/2012
18719,210-555-0110,1,11/12/2013
18720,941-555-0135,1,11/19/2013
18721,172-555-0156,2,8/26/2013
18722,1 (11) 500 555-0137,1,8/25/2012
18723,1 (11) 500 555-0180,2,9/24/2012
18724,1 (11) 500 555-0160,2,3/9/2013
18725,387-555-0140,1,11/27/2013
18726,1 (11) 500 555-0132,1,8/14/2013
18727,1 (11) 500 555-0159,2,12/11/2011
18728,1 (11) 500 555-0134,1,8/10/2011
18729,1 (11) 500 555-0130,2,3/21/2014
18730,1 (11) 500 555-0113,2,3/26/2014
18731,1 (11) 500 555-0114,2,5/2/2013
18732,306-555-0141,2,12/31/2013
18733,260-555-0126,2,3/10/2014
18734,595-555-0169,2,11/14/2013
18735,1 (11) 500 555-0195,2,9/14/2013
18736,1 (11) 500 555-0143,2,9/1/2012
18737,504-555-0143,2,12/19/2013
18738,1 (11) 500 555-0116,1,4/1/2014
18739,833-555-0154,1,7/14/2013
18740,743-555-0126,1,5/28/2014
18741,807-555-0167,2,11/8/2013
18742,1 (11) 500 555-0118,1,4/22/2014
18743,1 (11) 500 555-0185,1,8/11/2012
18744,537-555-0134,2,4/3/2014
18745,1 (11) 500 555-0145,1,5/5/2013
18746,596-555-0158,1,9/22/2013
18747,408-555-0134,2,9/22/2013
18748,1 (11) 500 555-0163,1,3/10/2014
18749,674-555-0129,2,6/9/2012
18750,219-555-0118,2,5/6/2013
18751,603-555-0116,1,5/7/2014
18752,352-555-0170,2,1/9/2014
18753,1 (11) 500 555-0188,1,7/23/2011
18754,1 (11) 500 555-0130,2,7/22/2013
18755,1 (11) 500 555-0139,1,9/14/2013
18756,1 (11) 500 555-0181,2,8/14/2013
18757,431-555-0199,2,9/18/2013
18758,565-555-0125,1,2/4/2014
18759,1 (11) 500 555-0191,1,4/19/2014
18760,177-555-0115,2,7/6/2013
18761,1 (11) 500 555-0162,2,5/5/2013
18762,477-555-0116,1,5/27/2014
18763,301-555-0197,2,3/29/2014
18764,1 (11) 500 555-0152,1,9/15/2011
18765,238-555-0117,2,5/27/2014
18766,438-555-0110,1,3/2/2014
18767,1 (11) 500 555-0118,1,3/11/2014
18768,1 (11) 500 555-0124,2,5/27/2012
18769,1 (11) 500 555-0128,2,11/9/2013
18770,268-555-0188,1,8/11/2013
18771,1 (11) 500 555-0183,1,5/27/2014
18772,301-555-0115,1,4/5/2014
18773,1 (11) 500 555-0115,1,9/22/2013
18774,1 (11) 500 555-0115,1,11/1/2013
18775,1 (11) 500 555-0115,1,8/17/2013
18776,926-555-0140,1,1/14/2012
18777,1 (11) 500 555-0139,1,3/15/2014
18778,1 (11) 500 555-0172,1,8/17/2013
18779,307-555-0182,2,11/14/2013
18780,1 (11) 500 555-0199,2,6/2/2014
18781,1 (11) 500 555-0119,2,9/22/2012
18782,718-555-0181,1,5/13/2014
18783,967-555-0188,2,1/10/2014
18784,1 (11) 500 555-0162,2,9/15/2013
18785,1 (11) 500 555-0129,1,11/6/2013
18786,259-555-0196,1,1/10/2014
18787,1 (11) 500 555-0140,1,10/31/2013
18788,820-555-0140,1,8/16/2013
18789,230-555-0162,2,5/1/2014
18790,1 (11) 500 555-0112,2,3/6/2013
18791,1 (11) 500 555-0120,2,5/16/2014
18792,194-555-0131,1,8/21/2013
18793,923-555-0117,2,11/25/2012
18794,1 (11) 500 555-0187,1,6/3/2014
18795,1 (11) 500 555-0178,1,4/4/2013
18796,610-555-0128,2,5/3/2014
18797,1 (11) 500 555-0115,1,8/30/2013
18798,165-555-0181,1,11/2/2011
18799,1 (11) 500 555-0119,2,6/24/2012
18800,1 (11) 500 555-0176,1,7/18/2012
18801,1 (11) 500 555-0149,1,2/6/2014
18802,339-555-0185,1,3/29/2012
18803,365-555-0198,2,12/27/2013
18804,753-555-0119,2,12/13/2013
18805,476-555-0153,2,7/2/2012
18806,824-555-0156,1,11/28/2013
18807,241-555-0136,1,8/5/2013
18808,823-555-0141,2,11/16/2011
18809,1 (11) 500 555-0165,2,12/19/2011
18810,1 (11) 500 555-0112,2,2/16/2014
18811,1 (11) 500 555-0156,2,4/6/2014
18812,354-555-0182,2,11/5/2011
18813,860-555-0110,2,7/11/2013
18814,1 (11) 500 555-0188,1,8/12/2013
18815,1 (11) 500 555-0115,1,11/13/2013
18816,1 (11) 500 555-0185,1,12/13/2013
18817,524-555-0161,2,8/24/2013
18818,753-555-0152,1,9/29/2013
18819,1 (11) 500 555-0115,2,12/8/2013
18820,120-555-0115,2,8/18/2013
18821,963-555-0113,2,4/26/2013
18822,229-555-0129,1,11/24/2013
18823,1 (11) 500 555-0127,2,9/9/2012
18824,1 (11) 500 555-0192,2,4/12/2013
18825,576-555-0138,1,6/13/2013
18826,1 (11) 500 555-0185,2,11/24/2013
18827,1 (11) 500 555-0181,1,3/9/2012
18828,338-555-0146,2,9/11/2013
18829,1 (11) 500 555-0194,2,2/18/2014
18830,1 (11) 500 555-0149,2,11/22/2012
18831,1 (11) 500 555-0154,1,3/29/2013
18832,700-555-0147,2,4/20/2014
18833,1 (11) 500 555-0143,1,3/27/2013
18834,271-555-0176,1,7/6/2013
18835,427-555-0141,2,10/24/2013
18836,1 (11) 500 555-0137,1,12/30/2013
18837,164-555-0178,2,3/3/2014
18838,1 (11) 500 555-0121,1,8/13/2013
18839,971-555-0115,1,4/16/2014
18840,250-555-0184,1,7/3/2013
18841,192-555-0119,2,10/14/2013
18842,1 (11) 500 555-0175,2,4/28/2014
18843,873-555-0194,2,3/22/2014
18844,1 (11) 500 555-0178,1,3/19/2012
18845,1 (11) 500 555-0157,2,5/30/2013
18846,355-555-0196,1,5/21/2014
18847,657-555-0138,2,1/1/2014
18848,1 (11) 500 555-0144,1,5/24/2014
18849,1 (11) 500 555-0117,1,1/1/2014
18850,1 (11) 500 555-0147,2,10/10/2013
18851,1 (11) 500 555-0129,1,3/16/2014
18852,544-555-0139,1,10/12/2013
18853,1 (11) 500 555-0143,2,3/22/2012
18854,1 (11) 500 555-0137,1,2/2/2013
18855,1 (11) 500 555-0142,1,7/4/2013
18856,1 (11) 500 555-0197,1,11/6/2013
18857,1 (11) 500 555-0147,1,5/15/2014
18858,1 (11) 500 555-0140,1,7/8/2013
18859,1 (11) 500 555-0181,1,3/29/2014
18860,1 (11) 500 555-0118,2,7/30/2012
18861,220-555-0158,2,12/31/2011
18862,1 (11) 500 555-0178,1,4/2/2014
18863,194-555-0177,1,8/20/2013
18864,1 (11) 500 555-0164,2,11/12/2012
18865,1 (11) 500 555-0138,2,10/30/2013
18866,1 (11) 500 555-0177,2,9/5/2013
18867,166-555-0114,1,4/2/2013
18868,1 (11) 500 555-0197,1,4/11/2014
18869,1 (11) 500 555-0113,2,10/21/2012
18870,987-555-0117,2,3/26/2014
18871,1 (11) 500 555-0175,2,8/6/2013
18872,689-555-0149,2,4/4/2014
18873,1 (11) 500 555-0197,1,1/24/2012
18874,523-555-0117,2,3/16/2014
18875,1 (11) 500 555-0196,2,9/28/2012
18876,193-555-0162,1,4/16/2014
18877,243-555-0153,1,4/9/2014
18878,984-555-0144,2,3/20/2014
18879,199-555-0147,2,7/9/2013
18880,1 (11) 500 555-0169,1,2/8/2014
18881,1 (11) 500 555-0167,1,12/11/2013
18882,601-555-0139,1,8/23/2013
18883,1 (11) 500 555-0195,2,4/30/2013
18884,1 (11) 500 555-0164,2,11/10/2012
18885,442-555-0139,1,10/14/2013
18886,188-555-0113,2,11/7/2011
18887,156-555-0149,1,3/14/2014
18888,1 (11) 500 555-0155,2,1/21/2014
18889,842-555-0146,1,7/3/2013
18890,1 (11) 500 555-0113,1,10/31/2013
18891,959-555-0198,1,12/19/2013
18892,226-555-0113,2,6/30/2013
18893,1 (11) 500 555-0157,2,12/2/2013
18894,731-555-0172,2,12/27/2012
18895,1 (11) 500 555-0115,1,5/5/2014
18896,270-555-0189,2,11/25/2013
18897,1 (11) 500 555-0119,2,11/18/2013
18898,586-555-0118,2,3/4/2012
18899,1 (11) 500 555-0179,2,2/9/2014
18900,226-555-0111,2,5/25/2014
18901,1 (11) 500 555-0118,2,3/3/2014
18902,1 (11) 500 555-0156,1,9/23/2012
18903,992-555-0120,1,5/18/2014
18904,1 (11) 500 555-0163,1,3/13/2014
18905,1 (11) 500 555-0165,1,11/9/2012
18906,851-555-0118,2,12/23/2012
18907,611-555-0198,1,8/29/2013
18908,1 (11) 500 555-0158,2,2/26/2014
18909,110-555-0134,2,7/10/2013
18910,789-555-0192,1,8/30/2013
18911,247-555-0112,2,8/6/2013
18912,754-555-0194,2,3/6/2014
18913,307-555-0113,1,8/29/2013
18914,207-555-0158,2,7/15/2011
18915,248-555-0183,1,11/21/2013
18916,1 (11) 500 555-0174,2,10/30/2012
18917,122-555-0193,2,11/21/2011
18918,119-555-0178,1,11/28/2013
18919,1 (11) 500 555-0140,2,11/13/2013
18920,757-555-0143,2,2/26/2012
18921,1 (11) 500 555-0190,2,6/22/2014
18922,986-555-0159,2,11/10/2013
18923,361-555-0177,1,11/16/2013
18924,1 (11) 500 555-0111,2,8/9/2013
18925,1 (11) 500 555-0138,2,10/20/2012
18926,606-555-0186,1,5/8/2012
18927,943-555-0139,2,11/30/2013
18928,1 (11) 500 555-0172,1,1/4/2014
18929,128-555-0119,1,6/9/2014
18930,1 (11) 500 555-0151,1,5/7/2014
18931,1 (11) 500 555-0139,2,2/13/2014
18932,1 (11) 500 555-0121,2,9/16/2013
18933,1 (11) 500 555-0139,1,9/17/2013
18934,326-555-0196,2,3/5/2012
18935,1 (11) 500 555-0113,1,7/19/2013
18936,149-555-0116,2,10/28/2013
18937,1 (11) 500 555-0153,2,10/1/2012
18938,1 (11) 500 555-0154,1,4/24/2014
18939,1 (11) 500 555-0186,2,11/12/2013
18940,1 (11) 500 555-0186,2,2/18/2014
18941,1 (11) 500 555-0197,2,8/24/2013
18942,1 (11) 500 555-0115,1,6/30/2013
18943,1 (11) 500 555-0179,2,7/25/2012
18944,1 (11) 500 555-0116,1,3/1/2014
18945,773-555-0130,1,4/6/2014
18946,1 (11) 500 555-0143,1,12/3/2011
18947,769-555-0116,1,3/12/2014
18948,251-555-0115,1,10/31/2013
18949,1 (11) 500 555-0162,1,11/21/2012
18950,1 (11) 500 555-0194,1,1/25/2014
18951,1 (11) 500 555-0141,2,1/11/2012
18952,1 (11) 500 555-0194,1,8/2/2013
18953,1 (11) 500 555-0120,2,4/3/2014
18954,1 (11) 500 555-0168,2,3/30/2014
18955,594-555-0120,1,4/2/2012
18956,370-555-0118,1,7/18/2013
18957,637-555-0159,1,7/25/2013
18958,1 (11) 500 555-0116,2,4/16/2012
18959,656-555-0119,2,11/26/2013
18960,234-555-0154,2,5/12/2014
18961,1 (11) 500 555-0111,1,10/25/2013
18962,164-555-0128,2,7/6/2012
18963,129-555-0173,2,11/12/2013
18964,257-555-0199,2,3/15/2014
18965,1 (11) 500 555-0130,1,6/19/2013
18966,157-555-0165,1,12/11/2013
18967,1 (11) 500 555-0129,2,12/7/2013
18968,1 (11) 500 555-0156,2,3/1/2012
18969,217-555-0162,2,3/22/2014
18970,1 (11) 500 555-0193,2,8/31/2013
18971,1 (11) 500 555-0193,1,1/29/2013
18972,1 (11) 500 555-0111,1,10/1/2013
18973,1 (11) 500 555-0112,2,9/10/2012
18974,1 (11) 500 555-0136,1,4/25/2012
18975,1 (11) 500 555-0158,1,8/25/2012
18976,1 (11) 500 555-0168,1,4/11/2012
18977,1 (11) 500 555-0191,2,1/27/2014
18978,1 (11) 500 555-0191,1,8/25/2013
18979,173-555-0158,1,1/21/2014
18980,1 (11) 500 555-0173,1,4/5/2012
18981,1 (11) 500 555-0182,1,3/23/2014
18982,1 (11) 500 555-0111,2,1/31/2012
18983,1 (11) 500 555-0185,1,2/21/2014
18984,883-555-0144,1,8/8/2013
18985,448-555-0130,1,12/16/2013
18986,1 (11) 500 555-0133,1,3/29/2012
18987,596-555-0189,1,10/13/2013
18988,1 (11) 500 555-0157,1,2/11/2014
18989,1 (11) 500 555-0127,1,12/12/2011
18990,775-555-0129,1,3/23/2014
18991,1 (11) 500 555-0155,2,12/2/2013
18992,102-555-0173,2,11/8/2013
18993,1 (11) 500 555-0143,2,5/22/2014
18994,1 (11) 500 555-0124,2,11/21/2013
18995,298-555-0196,1,1/27/2014
18996,811-555-0156,2,9/18/2013
18997,114-555-0170,2,11/29/2013
18998,531-555-0167,1,12/8/2013
18999,395-555-0190,2,3/7/2014
19000,1 (11) 500 555-0162,1,12/5/2012
19001,1 (11) 500 555-0198,2,11/24/2013
19002,1 (11) 500 555-0193,2,1/30/2014
19003,629-555-0160,1,9/10/2013
19004,632-555-0140,2,4/9/2014
19005,1 (11) 500 555-0159,1,2/4/2014
19006,377-555-0147,2,1/14/2012
19007,129-555-0114,2,4/11/2014
19008,416-555-0114,2,2/8/2014
19009,1 (11) 500 555-0128,2,1/24/2014
19010,158-555-0182,1,2/25/2014
19011,1 (11) 500 555-0117,1,6/30/2013
19012,949-555-0138,1,12/13/2013
19013,1 (11) 500 555-0126,1,1/19/2014
19014,184-555-0169,1,7/10/2013
19015,991-555-0161,2,10/30/2013
19016,1 (11) 500 555-0185,2,8/6/2013
19017,287-555-0169,1,2/15/2014
19018,1 (11) 500 555-0182,1,12/4/2013
19019,122-555-0115,2,6/30/2013
19020,269-555-0123,2,6/30/2013
19021,1 (11) 500 555-0182,2,3/4/2014
19022,1 (11) 500 555-0198,1,7/2/2013
19023,287-555-0119,1,9/23/2013
19024,1 (11) 500 555-0181,2,7/28/2013
19025,1 (11) 500 555-0117,2,4/9/2014
19026,1 (11) 500 555-0140,1,11/13/2013
19027,1 (11) 500 555-0174,2,12/14/2011
19028,1 (11) 500 555-0117,2,9/5/2012
19029,381-555-0117,2,11/2/2012
19030,1 (11) 500 555-0110,1,5/1/2013
19031,1 (11) 500 555-0169,1,9/17/2012
19032,1 (11) 500 555-0127,2,10/15/2012
19033,1 (11) 500 555-0131,1,3/1/2013
19034,457-555-0148,2,11/21/2012
19035,143-555-0123,1,4/30/2014
19036,1 (11) 500 555-0130,1,3/4/2013
19037,1 (11) 500 555-0159,1,6/17/2012
19038,1 (11) 500 555-0162,2,12/13/2013
19039,232-555-0161,1,5/12/2014
19040,123-555-0127,2,7/12/2012
19041,212-555-0186,2,9/5/2011
19042,1 (11) 500 555-0178,1,7/8/2013
19043,880-555-0119,1,5/3/2014
19044,946-555-0189,2,11/28/2013
19045,1 (11) 500 555-0114,2,3/10/2014
19046,610-555-0134,2,12/25/2013
19047,679-555-0118,2,10/21/2013
19048,601-555-0132,1,8/19/2013
19049,478-555-0174,2,7/20/2013
19050,1 (11) 500 555-0117,2,9/27/2011
19051,1 (11) 500 555-0197,1,5/1/2012
19052,1 (11) 500 555-0146,1,9/13/2013
19053,199-555-0128,2,1/27/2012
19054,1 (11) 500 555-0140,1,5/28/2014
19055,463-555-0152,1,4/13/2013
19056,195-555-0183,1,4/14/2014
19057,1 (11) 500 555-0193,2,10/26/2013
19058,1 (11) 500 555-0133,2,6/30/2011
19059,1 (11) 500 555-0119,2,9/8/2011
19060,1 (11) 500 555-0183,2,9/21/2012
19061,543-555-0120,2,3/28/2014
19062,941-555-0118,2,5/31/2014
19063,885-555-0196,1,5/21/2014
19064,1 (11) 500 555-0156,1,7/30/2013
19065,1 (11) 500 555-0120,1,7/9/2013
19066,1 (11) 500 555-0193,2,6/10/2012
19067,1 (11) 500 555-0110,2,7/15/2013
19068,1 (11) 500 555-0196,1,5/26/2013
19069,345-555-0173,1,4/8/2014
19070,161-555-0118,2,7/19/2013
19071,538-555-0113,1,10/7/2013
19072,184-555-0123,2,12/12/2013
19073,1 (11) 500 555-0135,1,9/25/2013
19074,1 (11) 500 555-0116,2,1/10/2012
19075,404-555-0199,1,6/23/2013
19076,1 (11) 500 555-0125,2,9/8/2013
19077,460-555-0177,1,5/20/2014
19078,1 (11) 500 555-0170,1,11/7/2013
19079,496-555-0117,1,9/22/2013
19080,495-555-0119,1,5/1/2014
19081,831-555-0177,2,9/13/2013
19082,1 (11) 500 555-0196,1,7/24/2013
19083,1 (11) 500 555-0113,2,11/13/2012
19084,615-555-0141,2,3/28/2014
19085,952-555-0115,2,5/23/2014
19086,1 (11) 500 555-0155,2,9/27/2013
19087,1 (11) 500 555-0111,1,10/15/2013
19088,1 (11) 500 555-0176,1,8/8/2013
19089,1 (11) 500 555-0137,2,5/18/2013
19090,511-555-0125,2,4/8/2014
19091,885-555-0193,2,3/6/2014
19092,114-555-0120,2,1/13/2013
19093,317-555-0156,2,2/17/2014
19094,1 (11) 500 555-0134,1,9/11/2011
19095,1 (11) 500 555-0123,2,11/2/2011
19096,1 (11) 500 555-0135,2,1/29/2013
19097,1 (11) 500 555-0169,1,1/17/2014
19098,844-555-0113,2,2/8/2014
19099,1 (11) 500 555-0132,2,5/7/2012
19100,466-555-0163,1,10/25/2013
19101,1 (11) 500 555-0162,2,1/1/2013
19102,1 (11) 500 555-0154,1,2/24/2014
19103,1 (11) 500 555-0195,1,4/15/2013
19104,120-555-0183,1,7/18/2011
19105,503-555-0119,1,7/31/2013
19106,1 (11) 500 555-0117,2,4/21/2014
19107,193-555-0162,1,4/12/2014
19108,652-555-0173,2,7/6/2013
19109,140-555-0111,1,5/17/2014
19110,300-555-0144,2,6/11/2012
19111,781-555-0172,1,12/21/2011
19112,1 (11) 500 555-0192,1,12/26/2011
19113,766-555-0116,2,12/28/2013
19114,677-555-0130,2,6/2/2014
19115,1 (11) 500 555-0149,1,2/2/2014
19116,1 (11) 500 555-0177,1,1/31/2014
19117,644-555-0167,2,11/22/2013
19118,170-555-0165,1,12/23/2013
19119,119-555-0176,2,9/3/2013
19120,1 (11) 500 555-0129,1,11/5/2012
19121,127-555-0148,2,9/30/2013
19122,1 (11) 500 555-0119,2,6/4/2011
19123,1 (11) 500 555-0176,2,6/12/2011
19124,1 (11) 500 555-0187,1,7/5/2012
19125,1 (11) 500 555-0111,2,9/2/2013
19126,1 (11) 500 555-0149,2,7/24/2011
19127,527-555-0160,2,7/21/2013
19128,1 (11) 500 555-0132,1,10/28/2012
19129,1 (11) 500 555-0118,1,4/2/2014
19130,802-555-0150,1,8/25/2013
19131,1 (11) 500 555-0156,1,5/14/2014
19132,130-555-0121,1,5/15/2014
19133,1 (11) 500 555-0145,1,1/21/2013
19134,807-555-0156,2,2/13/2012
19135,1 (11) 500 555-0188,2,10/30/2013
19136,372-555-0116,1,10/6/2013
19137,1 (11) 500 555-0138,1,11/1/2013
19138,118-555-0171,2,7/5/2012
19139,1 (11) 500 555-0186,1,11/2/2013
19140,560-555-0150,1,9/14/2013
19141,436-555-0179,2,8/6/2013
19142,1 (11) 500 555-0111,1,6/6/2013
19143,1 (11) 500 555-0142,1,3/10/2014
19144,661-555-0160,2,1/11/2014
19145,1 (11) 500 555-0199,2,12/11/2013
19146,1 (11) 500 555-0194,1,11/5/2013
19147,807-555-0130,1,6/29/2012
19148,1 (11) 500 555-0130,1,8/11/2013
19149,1 (11) 500 555-0142,2,9/10/2013
19150,956-555-0136,1,3/17/2012
19151,1 (11) 500 555-0167,2,6/3/2012
19152,148-555-0186,1,5/7/2013
19153,1 (11) 500 555-0186,1,1/21/2013
19154,347-555-0187,2,1/18/2012
19155,381-555-0127,2,7/3/2013
19156,129-555-0170,2,10/16/2013
19157,1 (11) 500 555-0124,1,2/4/2012
19158,1 (11) 500 555-0115,1,10/11/2013
19159,932-555-0117,1,8/31/2013
19160,352-555-0114,2,4/11/2014
19161,1 (11) 500 555-0154,2,8/3/2013
19162,1 (11) 500 555-0180,1,11/8/2012
19163,1 (11) 500 555-0178,1,8/25/2013
19164,526-555-0123,2,8/13/2013
19165,1 (11) 500 555-0169,1,3/14/2014
19166,1 (11) 500 555-0177,2,1/29/2014
19167,1 (11) 500 555-0118,1,12/27/2013
19168,170-555-0110,2,6/30/2012
19169,1 (11) 500 555-0175,1,11/23/2012
19170,1 (11) 500 555-0193,2,10/29/2011
19171,1 (11) 500 555-0135,1,1/14/2014
19172,1 (11) 500 555-0178,1,5/13/2014
19173,1 (11) 500 555-0125,2,4/25/2014
19174,1 (11) 500 555-0146,1,3/19/2014
19175,1 (11) 500 555-0110,2,6/6/2014
19176,455-555-0120,1,7/4/2011
19177,998-555-0116,2,12/24/2013
19178,655-555-0149,2,10/30/2013
19179,970-555-0118,1,7/21/2013
19180,1 (11) 500 555-0135,1,4/28/2013
19181,1 (11) 500 555-0148,1,3/8/2013
19182,1 (11) 500 555-0112,2,12/7/2011
19183,1 (11) 500 555-0164,1,1/7/2013
19184,1 (11) 500 555-0111,1,5/30/2012
19185,1 (11) 500 555-0191,1,9/17/2013
19186,842-555-0128,1,2/20/2014
19187,926-555-0144,1,5/28/2012
19188,1 (11) 500 555-0111,2,9/4/2013
19189,1 (11) 500 555-0135,1,1/6/2014
19190,1 (11) 500 555-0198,2,1/13/2014
19191,1 (11) 500 555-0199,1,4/19/2014
19192,1 (11) 500 555-0166,1,5/16/2014
19193,890-555-0163,1,8/7/2013
19194,411-555-0118,1,11/23/2011
19195,1 (11) 500 555-0149,1,9/5/2012
19196,954-555-0117,2,6/5/2013
